ones,Date,Proton Density,Proton Temperature,Proton Speed,Magnetic Field
1,2002.06267123,4.61,93576.0,373.94,6.6568
1,2002.06278539,4.572,85852.0,373.81,6.4199
1,2002.06289954,3.708,77194.0,368,6.3787
1,2002.0630137,3.999,62287.0,373.18,6.2967
1,2002.06312785,4.921,56456.0,380.1,6.2948
1,2002.06324201,4.693,41128.0,386.73,6.1626
1,2002.06335616,5.136,74112.0,377.85,5.9814
1,2002.06347032,5,59220.0,375.98,6.1108
1,2002.06358447,5.149,63341.0,372.34,6.1348
1,2002.06369863,4.956,58171.0,369.29,6.1202
1,2002.06381279,4.867,48192.0,373.96,6.0166
1,2002.06392694,4.562,63046.0,365.49,5.7963
1,2002.0640411,4.006,80461.0,362.74,5.5533
1,2002.06415525,4.646,64710.0,364.67,5.5285
1,2002.06426941,4.787,49572.0,368.11,5.8116
1,2002.06438356,4.879,44139.0,371.86,5.8274
1,2002.06449772,4.937,42490.0,358.76,5.5477
1,2002.06461187,,,360.58,5.4272
1,2002.06472603,,,351.9,5.4225
1,2002.06484018,,,344.66,5.5188
1,2002.06495434,,,340.43,5.7339
1,2002.06506849,,,335.5,6.0105
1,2002.06518265,,,337.35,6.0227
1,2002.0652968,,,333.24,6.1203
1,2002.06541096,,,335.36,6.1433
1,2002.06552511,,,334.65,6.2391
1,2002.06563927,,,338.09,6.4433
1,2002.06575342,,,341.58,6.718
1,2002.06586758,,,343.77,7.0762
1,2002.06598174,,,333.08,6.5153
1,2002.06609589,,,326.96,7.0049
1,2002.06621005,8.506,45039.0,323.67,7.7493
1,2002.0663242,10.135,36251.0,327.3,8.6625
1,2002.06643836,11.63,28584.0,322.12,8.8202
1,2002.06655251,13.806,34041.0,315.2,8.44
1,2002.06666667,,,306.56,8.5629
1,2002.06678082,,,317.25,9.1356
1,2002.06689498,24.35,24246.0,334.02,8.6396
1,2002.06700913,17.877,23646.0,333.33,10.0324
1,2002.06712329,24.352,27197.0,336.08,9.1474
1,2002.06723744,14.13,31138.0,348.79,12.1288
1,2002.0673516,13.682,39420.0,347.37,11.3877
1,2002.06746575,12.475,43675.0,348.28,11.1381
1,2002.06757991,10.264,58798.0,354.44,10.9871
1,2002.06769406,8.793,90935.0,360.47,11.52
1,2002.06780822,9.936,107050.0,363.35,9.8202
1,2002.06792237,6.446,101170.0,368.21,10.5608
1,2002.06803653,5.819,109630.0,374.94,10.6606
1,2002.06815068,6.164,150170.0,390.16,9.6469
1,2002.06826484,5.903,176670.0,411.83,9.7473
1,2002.068379,5.184,171150.0,405.78,9.5038
1,2002.06849315,4.868,161460.0,405.86,9.3875
1,2002.06860731,4.726,145490.0,401.94,9.3685
1,2002.06872146,4.564,163430.0,418.75,9.5647
1,2002.06883562,4.335,142200.0,413.41,9.6213
1,2002.06894977,4.605,151210.0,426.96,9.3583
1,2002.06906393,4.924,159150.0,424.56,8.8424
1,2002.06917808,4.146,132430.0,409.85,8.9172
1,2002.06929224,3.687,110000.0,408.03,9.1444
1,2002.06940639,3.626,117550.0,404.35,8.9299
1,2002.06952055,3.43,133400.0,409.95,8.8063
1,2002.0696347,3.323,123690.0,397.04,8.7949
1,2002.06974886,3.555,136960.0,406.36,8.7508
1,2002.06986301,3.462,128280.0,400.1,8.718
1,2002.06997717,3.325,97912.0,382.87,8.6494
1,2002.07009132,3.113,112910.0,390.01,8.6611
1,2002.07020548,3.788,122470.0,420.03,8.3232
1,2002.07031963,4.071,130630.0,414.03,8.0107
1,2002.07043379,4.892,145650.0,447.22,7.4525
1,2002.07054795,5.726,116000.0,422.94,7.3861
1,2002.0706621,4.896,103620.0,397.07,7.4616
1,2002.07077626,3.55,100030.0,381.82,8.036
1,2002.07089041,3.703,94433.0,383.98,8.0233
1,2002.07100457,4.055,86512.0,379.96,7.618
1,2002.07111872,4.525,84096.0,379.22,7.1847
1,2002.07123288,4.854,79484.0,386.16,7.0913
1,2002.07134703,4.396,80970.0,377.28,6.835
1,2002.07146119,4.553,83724.0,379.75,6.8972
1,2002.07157534,4.436,76245.0,380.91,7.3062
1,2002.0716895,4.351,68092.0,376.33,7.2585
1,2002.07180365,3.668,73109.0,363.14,7.2646
1,2002.07191781,,,345.72,7.2294
1,2002.07203196,,,361.51,7.2177
1,2002.07214612,,,345.16,7.3606
1,2002.07226027,,,356.36,7.0738
1,2002.07237443,,,347.97,7.0692
1,2002.07248858,3.271,59308.0,360.69,7.2455
1,2002.07260274,4.04,51804.0,376.52,7.403
1,2002.07271689,3.623,63259.0,354.86,7.3586
1,2002.07283105,3.538,73267.0,365.59,7.5946
1,2002.07294521,4.755,72849.0,383.7,8.7308
1,2002.07305936,4.733,83693.0,384.36,9.0573
1,2002.07317352,4.97,79025.0,371.04,8.7848
1,2002.07328767,5.362,96048.0,377.54,8.464
1,2002.07340183,4.428,86994.0,380.58,8.517
1,2002.07351598,4.035,76975.0,382.03,8.3265
1,2002.07363014,4.066,78727.0,375.59,8.1745
1,2002.07374429,3.771,84949.0,370.98,7.9656
1,2002.07385845,4.294,87778.0,368.75,7.9024
1,2002.0739726,3.903,81633.0,372.21,7.8449
1,2002.07408676,3.514,72848.0,369.82,7.8572
1,2002.07420091,4.112,69668.0,376.57,7.8945
1,2002.07431507,3.459,64360.0,369.12,7.9316
1,2002.07442922,3.648,67712.0,375.33,7.8151
1,2002.07454338,3.526,61988.0,373.06,7.9784
1,2002.07465753,4.059,54444.0,388.54,8.0632
1,2002.07477169,3.845,61502.0,386.15,7.8404
1,2002.07488584,3.575,64682.0,361.49,7.6696
1,2002.075,4.389,61210.0,373.43,7.6186
1,2002.07511416,3.432,85873.0,357.29,7.5615
1,2002.07522831,3.526,85175.0,366.99,7.6312
1,2002.07534247,3.69,80746.0,369.34,7.6581
1,2002.07545662,4.184,79320.0,373.3,7.7765
1,2002.07557078,4.161,84486.0,375.15,8.0276
1,2002.07568493,4.198,83050.0,380.84,8.1792
1,2002.07579909,4.13,91546.0,372.42,8.3395
1,2002.07591324,4.303,90278.0,377.63,8.3512
1,2002.0760274,4.739,89183.0,382.14,8.3926
1,2002.07614155,3.89,91055.0,375.45,8.0969
1,2002.07625571,4.158,94882.0,385.39,7.9327
1,2002.07636986,4.126,98107.0,388.2,7.6953
1,2002.07648402,3.611,104810.0,381.57,7.5842
1,2002.07659817,3.337,96039.0,379.59,7.5808
1,2002.07671233,3.333,91688.0,378.99,7.5513
1,2002.07682648,3.282,85183.0,377.66,7.4174
1,2002.07694064,3.339,88426.0,376.45,7.2942
1,2002.07705479,2.812,76745.0,364.14,7.3383
1,2002.07716895,3.172,76683.0,377.89,7.2159
1,2002.07728311,2.705,65203.0,362.06,7.1034
1,2002.07739726,,,360.3,6.965
1,2002.07751142,,,365.43,6.8337
1,2002.07762557,,,357.06,6.7571
1,2002.07773973,,,364.1,6.9254
1,2002.07785388,2.505,54297.0,359.22,6.9624
1,2002.07796804,2.68,53172.0,375.36,6.9028
1,2002.07808219,2.233,52220.0,367.77,6.8836
1,2002.07819635,2.484,54530.0,369.23,6.6941
1,2002.0783105,2.777,44276.0,363.11,6.6662
1,2002.07842466,2.796,53420.0,365.61,6.4149
1,2002.07853881,2.807,86956.0,359.18,6.2452
1,2002.07865297,2.564,88335.0,364.18,6.2337
1,2002.07876712,2.533,92044.0,362.01,6.0999
1,2002.07888128,3.432,73824.0,368.3,5.9399
1,2002.07899543,3.226,76914.0,369.83,5.8169
1,2002.07910959,2.739,108220.0,366.33,5.6941
1,2002.07922374,3.063,84718.0,367.05,5.6907
1,2002.0793379,2.824,63627.0,368.47,5.6807
1,2002.07945205,2.606,74191.0,364.47,5.6908
1,2002.07956621,,,353.77,5.6291
1,2002.07968037,,,351.09,5.7922
1,2002.07979452,,,355.19,5.7178
1,2002.07990868,,,348.52,5.8654
1,2002.08002283,,,344.96,5.835
1,2002.08013699,3.283,30432.0,344.1,5.8244
1,2002.08025114,2.665,54823.0,338.4,5.8103
1,2002.0803653,2.955,43690.0,338.82,5.8224
1,2002.08047945,,,333.35,5.9122
1,2002.08059361,,,329.86,5.8773
1,2002.08070776,3.435,32352.0,331.36,5.648
1,2002.08082192,3.256,31384.0,344.88,5.6892
1,2002.08093607,4.034,32433.0,343.89,6.0669
1,2002.08105023,4.997,26303.0,337.71,6.1187
1,2002.08116438,4.902,24045.0,336.36,6.1595
1,2002.08127854,5.088,26314.0,336.96,5.7701
1,2002.08139269,4.676,29714.0,331.61,5.9623
1,2002.08150685,,,322.36,6.0833
1,2002.081621,,,322.94,5.9337
1,2002.08173516,,,312.69,5.6945
1,2002.08184932,,,304.3,6.2592
1,2002.08196347,,,312.9,6.244
1,2002.08207763,,,310.15,6.0245
1,2002.08219178,,,304.03,5.9109
1,2002.08230594,,,303.44,5.6734
1,2002.08242009,,,306.83,5.7573
1,2002.08253425,,,307.76,6.0852
1,2002.0826484,,,290.93,5.5152
1,2002.08276256,,,293.47,5.8949
1,2002.08287671,,,287.31,5.6851
1,2002.08299087,,,291.72,5.2228
1,2002.08310502,,,283.04,5.2807
1,2002.08321918,,,283.34,5.1764
1,2002.08333333,,,282.13,5.1531
1,2002.08344749,,,283.48,5.0942
1,2002.08356163999,,,285.68,5.2626
1,2002.0836758,,,287.56,5.3791
1,2002.08378995,,,298.56,5.6853
1,2002.08390411,,,292.31,5.6702
1,2002.08401826,,,285.42,5.727
1,2002.08413242,,,279.2,5.9081
1,2002.08424658,,,273.3,5.8725
1,2002.08436073,,,277.42,5.744
1,2002.08447489,11.945,28367.0,317.22,8.9927
1,2002.08458904,11.943,27384.0,360.08,14.0188
1,2002.0847032,12.279,35123.0,376.03,14.8198
1,2002.08481735,11.839,37333.0,368.59,14.6723
1,2002.08493151,12.928,36506.0,359.63,13.7682
1,2002.08504566,14.406,38352.0,353.5,12.464
1,2002.08515982,11.818,50287.0,352.6,12.2858
1,2002.08527397,14.286,63139.0,362.05,11.3003
1,2002.08538813,18.592,90742.0,365.47,7.7712
1,2002.08550228,14.954,78394.0,353,10.2979
1,2002.08561644,19.032,49161.0,359.26,9.778
1,2002.08573059,16.235,49370.0,357.37,11.3201
1,2002.08584475,19.787,54862.0,352.27,9.6162
1,2002.0859589,23.66,46630.0,347.14,10.5722
1,2002.08607306,25.22,50880.0,340.63,10.6474
1,2002.08618721,22.046,28723.0,354.25,12.7751
1,2002.08630137,21.606,26188.0,363.06,13.2325
1,2002.08641553,22.303,30268.0,354.38,13.2813
1,2002.08652968,19.524,26842.0,344.69,13.7359
1,2002.08664384,21.922,37397.0,338.88,11.9447
1,2002.08675799,18.999,41033.0,333.51,11.7676
1,2002.08687215,18.887,38556.0,334.08,11.0156
1,2002.0869863,18.582,49086.0,324.38,9.5857
1,2002.08710046,18.105,55204.0,318.51,8.3763
1,2002.08721461,19.278,53572.0,323.92,8.8153
1,2002.08732877,23.683,55364.0,329.41,9.5103
1,2002.08744292,24.844,53322.0,341.69,10.6916
1,2002.08755708,20.439,53148.0,345.55,12.6414
1,2002.08767123,17.325,48461.0,346.48,12.7126
1,2002.08778539,11.675,54525.0,347.71,12.8278
1,2002.08789954,10.891,30430.0,347.89,13.1145
1,2002.0880137,9.371,20229.0,339.25,12.9001
1,2002.08812785,6.626,23521.0,332.36,13.3383
1,2002.08824201,6.838,29832.0,333.12,13.5287
1,2002.08835616,7.619,69317.0,351.82,13.3592
1,2002.08847032,10.397,94415.0,366.14,11.942
1,2002.08858447,14.482,99872.0,371.18,9.2312
1,2002.08869863,14.4,103790.0,366.21,9.2565
1,2002.08881279,12.474,84819.0,358.3,9.3533
1,2002.08892694,9.846,77857.0,360.59,8.5916
1,2002.0890411,10.015,63034.0,386.84,8.2265
1,2002.08915525,16.447,42640.0,420.94,5.5601
1,2002.08926941,15.047,37234.0,421.61,5.7497
1,2002.08938355999,18.037,36400.0,420.99,6.4086
1,2002.08949772,17.648,37978.0,409.5,6.3346
1,2002.08961187,18.297,40903.0,403.11,5.9641
1,2002.08972603,18.557,42274.0,404.3,6.0771
1,2002.08984018,22.359,47831.0,396.29,5.0754
1,2002.08995434,21.057,51411.0,395.61,5.9167
1,2002.09006849,19.051,52745.0,417.6,7.4833
1,2002.09018265,19.351,55531.0,416.89,6.0942
1,2002.0902968,16.234,70718.0,404.16,4.4269
1,2002.09041096,16.049,59841.0,404.9,4.9758
1,2002.09052511,16.936,47779.0,406.72,4.6955
1,2002.09063927,18.099,59685.0,407.69,2.7112
1,2002.09075342,14.707,66332.0,412.54,2.8257
1,2002.09086758,13.28,73168.0,410.32,3.4196
1,2002.09098174,10.878,77042.0,407.15,3.772
1,2002.09109589,9.266,82392.0,403.75,3.7672
1,2002.09121005,8.321,82342.0,403.09,3.1898
1,2002.0913242,8.362,76014.0,399.41,3.0775
1,2002.09143836,8.699,75343.0,394.04,1.8305
1,2002.09155251,4.48,150650.0,373.06,4.7409
1,2002.09166667,4.555,129510.0,369.76,4.505
1,2002.09178082,4.566,129770.0,364.43,5.0954
1,2002.09189498,4.367,119680.0,365.21,5.4003
1,2002.09200913,5.749,71945.0,379.63,5.5189
1,2002.09212329,5.055,55266.0,363.46,5.9899
1,2002.09223744,,,356.28,5.9119
1,2002.0923516,,,359.54,6.0672
1,2002.09246575,,,352.09,6.2222
1,2002.09257991,,,352.58,6.3855
1,2002.09269406,,,353.27,6.48
1,2002.09280822,,,351.47,6.5347
1,2002.09292237,5.592,86694.0,351.53,7.0393
1,2002.09303653,5.234,98722.0,344.95,7.4802
1,2002.09315068,5.211,97785.0,342.09,7.986
1,2002.09326484,5.733,78455.0,348.02,8.1526
1,2002.093379,6.382,60062.0,354.5,8.0909
1,2002.09349315,5.581,77812.0,344.36,7.6587
1,2002.09360731,6.708,67553.0,348.79,7.6271
1,2002.09372146,6.298,65315.0,342.97,7.3405
1,2002.09383562,6.042,60421.0,332.93,7.578
1,2002.09394977,,,329.65,7.4749
1,2002.09406393,,,325.16,7.4577
1,2002.09417808,,,321.75,7.3348
1,2002.09429224,,,321.68,7.3684
1,2002.09440639,6.692,53741.0,330.61,7.1978
1,2002.09452055,7.19,46755.0,327.72,6.9963
1,2002.0946347,6.768,62558.0,327.46,7.0643
1,2002.09474886,9.005,54182.0,329.71,7.2451
1,2002.09486301,10.843,37786.0,336.34,7.5871
1,2002.09497717,11.293,38724.0,338.25,8.2695
1,2002.09509132,11.523,53738.0,331.91,10.1347
1,2002.09520548,11.754,65290.0,330.66,10.6632
1,2002.09531963,12.639,69005.0,328.87,10.6557
1,2002.09543379,22.64,41703.0,352.63,9.3445
1,2002.09554795,27.206,36655.0,351.55,9.9078
1,2002.0956621,27.203,34563.0,348.76,11.4875
1,2002.09577626,35.268,57914.0,351.99,10.0957
1,2002.09589041,34.786,70181.0,361.05,12.0152
1,2002.09600457,31.542,67331.0,361.7,12.7961
1,2002.09611872,21.524,95200.0,349.89,14.9772
1,2002.09623288,22.539,81500.0,350.51,15.2617
1,2002.09634703,19.619,82133.0,341.65,14.5152
1,2002.09646119,18.01,106910.0,339.99,13.6552
1,2002.09657534,18.994,99611.0,343.42,14.2439
1,2002.0966895,23.339,84260.0,351.18,13.8558
1,2002.09680365,31.331,110590.0,356.41,15.636
1,2002.09691781,30.403,98851.0,357.12,14.5778
1,2002.09703196,20.631,99886.0,375.11,18.2624
1,2002.09714612,12.949,152680.0,411.36,18.8899
1,2002.09726027,13.516,82472.0,424.15,20.2014
1,2002.09737443,15.107,82981.0,429.25,19.9419
1,2002.09748858,12.758,132220.0,423.67,19.6089
1,2002.09760274,11.223,166090.0,430.17,18.83
1,2002.09771689,13.461,232640.0,499.15,18.17
1,2002.09783105,16.12,220010.0,491.67,18.2085
1,2002.09794521,17.241,344110.0,530.3,12.8971
1,2002.09805936,16.624,358610.0,526.52,11.901
1,2002.09817352,15.446,345970.0,520.13,12.6505
1,2002.09828767,14.444,299490.0,505.79,15.2189
1,2002.09840183,12.76,293880.0,529.52,17.1833
1,2002.09851598,12.475,271990.0,521.15,16.9628
1,2002.09863014,11.127,263730.0,539.9,16.286
1,2002.09874429,9.514,272820.0,583.72,15.5421
1,2002.09885845,5.255,249690.0,656.86,8.7179
1,2002.0989726,4.687,253710.0,679.3,8.407
1,2002.09908676,5.081,237770.0,656.8,7.659
1,2002.09920091,5.313,196550.0,631.67,7.5634
1,2002.09931507,5.657,172150.0,627.48,7.2097
1,2002.09942922,5.505,163850.0,625.81,7.2631
1,2002.09954338,5.501,160680.0,627.43,7.3515
1,2002.09965753,5.767,122840.0,602.52,7.5836
1,2002.09977169,4.763,163040.0,622.41,7.348
1,2002.09988584,5.456,153820.0,605.38,7.227
1,2002.1,5.433,133420.0,596.23,6.966
1,2002.10011416,5.037,187140.0,611.61,6.4352
1,2002.10022831,4.339,171250.0,596.04,6.8436
1,2002.10034247,4.033,198880.0,581.84,6.8928
1,2002.10045662,3.67,209210.0,571.51,6.7865
1,2002.10057078,4.139,159080.0,581.39,7.4218
1,2002.10068493,4.221,212610.0,608.38,6.4491
1,2002.10079909,4.055,204480.0,620.24,6.2366
1,2002.10091324,4.408,154520.0,602.13,6.6259
1,2002.1010274,4.05,175170.0,615.96,6.0104
1,2002.10114155,3.838,199440.0,614.45,5.4154
1,2002.10125571,3.365,197140.0,615.7,5.26
1,2002.10136986,3.278,193630.0,620.56,5.3977
1,2002.10148402,3.373,175510.0,608.05,5.5138
1,2002.10159817,3.154,174290.0,615.31,5.3092
1,2002.10171233,3.136,166790.0,612.5,5.1404
1,2002.10182648,2.944,169700.0,601.12,5.1514
1,2002.10194064,3.225,150210.0,597.02,5.1328
1,2002.10205479,3.082,166180.0,593.94,5.0369
1,2002.10216895,3.325,146230.0,600.94,5.0252
1,2002.10228311,3.321,137600.0,587.66,5.1936
1,2002.10239726,3.582,143290.0,587.49,5.2019
1,2002.10251142,3.748,158030.0,587.45,4.7656
1,2002.10262557,4.614,137200.0,588.19,4.6336
1,2002.10273973,4.078,147580.0,578.97,4.8992
1,2002.10285388,4.302,139910.0,573.38,5.192
1,2002.10296804,4.618,116430.0,579.1,5.3038
1,2002.10308219,4.336,112400.0,571.02,5.5473
1,2002.10319635,4.444,133180.0,579.53,5.6251
1,2002.1033105,4.777,92918.0,588.28,6.2348
1,2002.10342466,4.713,115710.0,575.33,6.4476
1,2002.10353881,4.294,135320.0,578.26,6.0883
1,2002.10365297,4.635,151240.0,565.05,5.6458
1,2002.10376712,4.89,130950.0,562.73,5.4156
1,2002.10388128,4.959,122960.0,560.09,5.6476
1,2002.10399543,5.503,117740.0,564.51,6.0562
1,2002.10410959,5.226,127170.0,556.05,5.9312
1,2002.10422374,4.801,127670.0,558.19,6.0928
1,2002.1043379,4.562,123140.0,562.4,5.92
1,2002.10445205,4.617,118890.0,560.58,5.7401
1,2002.10456621,4.637,118940.0,562.32,5.7594
1,2002.10468037,4.61,141920.0,537.87,5.6508
1,2002.10479452,3.85,157500.0,529.16,5.2582
1,2002.10490868,3.951,154080.0,522.49,5.0603
1,2002.10502283,3.843,148630.0,520.65,5.0183
1,2002.10513699,4.055,114300.0,541.25,5.4161
1,2002.10525114,4.013,107000.0,547.24,5.2912
1,2002.1053653,3.88,127450.0,526.43,4.9266
1,2002.10547945,4.213,114380.0,531.69,5.086
1,2002.10559361,4.2,98266.0,543.42,5.2865
1,2002.10570776,4.156,102990.0,524.7,5.4313
1,2002.10582192,3.836,102590.0,521.12,4.9812
1,2002.10593607,3.721,99645.0,519.47,4.8838
1,2002.10605023,3.53,113190.0,512.26,4.5154
1,2002.10616438,3.755,122430.0,508.56,4.23
1,2002.10627854,3.693,122160.0,505.13,4.2379
1,2002.10639269,3.595,108010.0,513.79,4.0915
1,2002.10650685,3.668,111650.0,510.14,3.772
1,2002.106621,3.68,93226.0,513.51,4.1541
1,2002.10673516,4.116,59304.0,482.68,4.4852
1,2002.10684932,4.101,58313.0,488.64,4.6731
1,2002.10696347,4.437,68416.0,479.14,4.5078
1,2002.10707763,4.544,64479.0,485.32,4.6554
1,2002.10719178,4.584,67000.0,477.83,5.0875
1,2002.10730594,4.406,66342.0,463.88,5.1746
1,2002.10742009,4.792,66651.0,460.21,5.351
1,2002.10753425,4.654,63296.0,462.63,5.2576
1,2002.1076484,4.623,55313.0,478.05,5.3105
1,2002.10776256,4.89,76407.0,463.79,4.7744
1,2002.10787671,4.94,66149.0,454.52,5.4543
1,2002.10799087,4.684,64870.0,456.12,5.304
1,2002.10810502,4.49,82081.0,445.14,5.1551
1,2002.10821918,4.528,73310.0,439.95,5.43
1,2002.10833333,4.336,87605.0,435.86,5.4184
1,2002.10844749,4.503,76876.0,443.25,5.4598
1,2002.10856164,4.413,68437.0,434.63,5.464
1,2002.1086758,4.321,74732.0,432.41,5.4519
1,2002.10878995,4.226,86003.0,423.79,5.7833
1,2002.10890411,4.154,91928.0,418.55,5.9983
1,2002.10901826,4.537,65959.0,423.84,6.0001
1,2002.10913242,5.487,46299.0,440.51,6.2512
1,2002.10924658,5.177,52790.0,440.27,5.7081
1,2002.10936073,5.342,47320.0,435.66,6.3987
1,2002.10947489,6.115,47120.0,440.43,6.506
1,2002.10958904,6.218,48027.0,439.99,6.4814
1,2002.1097032,5.818,75226.0,433.48,5.7101
1,2002.10981735,7.145,82543.0,448.78,4.1305
1,2002.10993151,7.413,84051.0,449.42,4.0546
1,2002.11004566,6.696,81881.0,454.48,4.7949
1,2002.11015982,8.262,84008.0,450.27,5.3876
1,2002.11027397,9.195,75631.0,448.67,5.3667
1,2002.11038813,7.827,78371.0,454.73,4.9635
1,2002.11050228,8.401,67855.0,454.33,5.1215
1,2002.11061644,7.605,70639.0,444.89,5.5427
1,2002.11073059,7.674,63675.0,441.23,5.6787
1,2002.11084475,6.646,84390.0,442.61,5.5414
1,2002.1109589,6.169,78794.0,444.12,5.624
1,2002.11107306,6.325,79222.0,436.11,5.3932
1,2002.11118721,6.682,76703.0,421.29,5.3712
1,2002.11130137,6.226,78262.0,419.62,5.528
1,2002.11141553,5.846,84833.0,418.77,5.4705
1,2002.11152968,6.657,65255.0,430.65,5.7327
1,2002.11164384,6.849,73846.0,425.19,5.5151
1,2002.11175799,6.255,91582.0,413.91,5.4886
1,2002.11187215,7.365,75339.0,426.55,5.3971
1,2002.1119863,7.906,81713.0,426.28,5.6188
1,2002.11210046,9.15,59128.0,439.16,5.8684
1,2002.11221461,9.863,79279.0,433.45,5.9671
1,2002.11232877,9.778,64572.0,446.94,8.3412
1,2002.11244292,8.255,64625.0,441.17,9.0449
1,2002.11255708,7.874,98672.0,424.37,8.9302
1,2002.11267123,6.702,91168.0,430.77,8.9536
1,2002.11278539,6.28,86125.0,425.75,8.3811
1,2002.11289954,5.469,78541.0,419.06,7.3018
1,2002.1130137,4.207,102670.0,413.87,7.8083
1,2002.11312785,4.233,143280.0,444.49,8.8941
1,2002.11324201,4.417,118430.0,453.49,8.871
1,2002.11335615999,4.261,140880.0,456.95,8.6936
1,2002.11347032,4,172400.0,465.1,8.8337
1,2002.11358447,4.184,161640.0,497.9,9.2984
1,2002.11369863,3.597,180020.0,500.11,8.8089
1,2002.11381279,4.483,225240.0,527.8,8.5531
1,2002.11392694,4.439,249940.0,574.34,8.5044
1,2002.1140411,4.518,244650.0,545.41,8.2305
1,2002.11415525,4.252,235640.0,535.1,7.5337
1,2002.11426941,4.063,211790.0,577.4,7.2861
1,2002.11438356,4.204,192100.0,562.13,7.4652
1,2002.11449772,4.34,188850.0,563.83,7.4323
1,2002.11461187,4.593,175320.0,524.91,7.4387
1,2002.11472603,4.269,201520.0,535.08,7.3168
1,2002.11484018,4.622,175270.0,549.66,7.4272
1,2002.11495434,4.579,155800.0,590.65,7.7702
1,2002.11506849,4.738,198770.0,552.65,7.4422
1,2002.11518265,4.419,196560.0,545.34,6.8242
1,2002.1152968,4.645,206710.0,542.34,6.4419
1,2002.11541096,4.24,206380.0,528.97,6.2871
1,2002.11552511,4.023,191860.0,526.84,5.9352
1,2002.11563927,4.565,205770.0,530.97,5.4387
1,2002.11575342,5.224,194890.0,509.37,6.8868
1,2002.11586758,4.914,236210.0,498.68,6.6086
1,2002.11598174,4.922,212640.0,496.15,6.0001
1,2002.11609589,4.2,131160.0,495.75,6.6675
1,2002.11621005,4.563,115040.0,492.73,6.5994
1,2002.1163242,3.374,124430.0,478.8,7.6914
1,2002.11643836,4.093,122810.0,480.67,7.785
1,2002.11655251,5.324,183200.0,500.39,5.5022
1,2002.11666667,5.1,163920.0,505.35,6.2701
1,2002.11678082,4.958,162060.0,516.63,6.0944
1,2002.11689498,4.894,150450.0,517.67,6.2298
1,2002.11700913,4.842,152980.0,510.7,6.0505
1,2002.11712329,5.789,153830.0,500.16,6.066
1,2002.11723744,5.875,153560.0,508.3,5.7542
1,2002.1173516,4.928,138140.0,511.28,5.9435
1,2002.11746575,4.759,132240.0,509.17,5.6306
1,2002.11757991,4.531,117250.0,543.82,5.7864
1,2002.11769406,4.56,137300.0,512.11,5.5696
1,2002.11780822,4.352,125980.0,501.46,5.8199
1,2002.11792237,4.739,111780.0,528.82,5.8604
1,2002.11803653,4.857,106890.0,527.43,5.9406
1,2002.11815068,5.187,133200.0,517.7,5.5844
1,2002.11826484,5.456,142970.0,520.79,5.1979
1,2002.118379,5.11,140590.0,524.57,5.5041
1,2002.11849315,5.154,151100.0,527.66,5.2542
1,2002.11860731,5.494,162830.0,527.63,4.2803
1,2002.11872146,4.979,162140.0,517.51,4.7917
1,2002.11883562,4.822,141840.0,515.44,4.9319
1,2002.11894977,5.248,147030.0,514.91,5.4408
1,2002.11906393,4.94,119030.0,507.55,5.6706
1,2002.11917807999,4.972,95558.0,492.29,6.3597
1,2002.11929224,4.884,134070.0,494.22,5.3404
1,2002.11940639,5.505,115480.0,498.08,5.3431
1,2002.11952055,5.412,116850.0,461.84,5.702
1,2002.1196347,5.477,103930.0,463.66,5.7363
1,2002.11974886,4.788,101760.0,459.31,5.8352
1,2002.11986301,4.617,97929.0,471.45,6.1796
1,2002.11997717,4.27,77767.0,471.5,6.1244
1,2002.12009132,4.133,73049.0,473.41,6.0828
1,2002.12020548,3.869,58351.0,474.91,6.1202
1,2002.12031963,3.984,50009.0,466.51,6.1146
1,2002.12043379,4.101,50445.0,460.45,5.9226
1,2002.12054795,4.124,53233.0,459.06,5.7449
1,2002.1206621,4.036,55582.0,455.89,5.6934
1,2002.12077626,4.095,42532.0,453.07,5.6755
1,2002.12089041,4.088,48788.0,444.94,5.7957
1,2002.12100457,4.081,53681.0,442.77,5.8477
1,2002.12111872,4.195,58928.0,435.7,5.7082
1,2002.12123288,3.976,62193.0,433.42,5.7575
1,2002.12134703,4.493,66175.0,433.25,5.6016
1,2002.12146119,4.222,60468.0,427.31,5.806
1,2002.12157534,4.198,55712.0,421.33,5.8429
1,2002.1216895,4.403,55389.0,411.58,5.7401
1,2002.12180365,4.334,64947.0,407.74,5.7241
